sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
203,284000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,304000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,324000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,344000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,364000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,384000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,404000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,424000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,444000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,464000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,484000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,504000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,524000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,544000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,564000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,584000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,604000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,624000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,644000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,664000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,684000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,704000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,724000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,744000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,764000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,784000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,804000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,824000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,844000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,864000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,884000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,904000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,924000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,944000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,964000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
203,984000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,4000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,24000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,44000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,64000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,84000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,104000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,124000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,144000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,164000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,184000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,204000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,224000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,244000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,264000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,284000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,304000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,324000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,344000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,364000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,384000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,404000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
204,424000000,0.231548,-1.993,0.0549976,1.22312e-07,5.58192e-09,-0.140048,0,0,0,0,0,0
