sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
96,504000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,524000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,544000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,564000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,584000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,604000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,624000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,644000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,664000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,684000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,704000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,724000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,744000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,764000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,784000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,804000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,824000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,844000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,864000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,884000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,904000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
96,924000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
