sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
106,324000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,344000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,364000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,384000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,404000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,424000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,444000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,464000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,484000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,504000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,524000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,544000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,564000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,584000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,604000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,624000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,644000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,664000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,684000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,704000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,724000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,744000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,764000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,784000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,804000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,824000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,844000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,864000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,884000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,904000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,924000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,944000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,964000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
106,984000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,4000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,24000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,44000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,64000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,84000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,104000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,124000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,144000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,164000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,184000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,204000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,224000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,244000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,264000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,284000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,304000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,324000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,344000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,364000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,384000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,404000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,424000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,444000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,464000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,484000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,504000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,524000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,544000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,564000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,584000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,604000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,624000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,644000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,664000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
107,684000000,-6.19243e-18,-2,0.0549976,3.14159,-3.14159,3.14159,0,0,0,0,0,0
