sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
316,504000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,524000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,544000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,564000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,584000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,604000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,624000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,644000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,664000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,684000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,704000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,724000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,744000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,764000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,784000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,804000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,824000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,844000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,864000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,884000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,904000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,924000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,944000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,964000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
316,984000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,4000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,24000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,44000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,64000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,84000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,104000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,124000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,144000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,164000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
317,184000000,-0.327996,-1.73224,0.0549976,1.73475e-07,-4.68847e-08,-0.242977,0,0,0,0,0,0
