sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
106,664000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,684000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,704000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,724000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,744000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,764000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,784000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,804000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,824000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,844000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,864000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,884000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,904000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,924000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,944000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,964000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
106,984000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,4000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,24000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,44000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,64000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,84000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,104000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,124000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,144000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,164000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,184000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,204000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,224000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,244000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,264000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,284000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,304000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,324000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,344000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,364000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,384000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,404000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,424000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,444000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,464000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,484000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,504000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,524000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,544000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,564000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,584000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,604000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,624000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,644000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,664000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,684000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,704000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,724000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,744000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,764000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,784000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,804000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,824000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
107,844000000,-2,1,0.0549976,3.14159,3.14159,3.14159,0,0,0,0,0,0
