sec,nsec,x,y,z,rx,ry,rz,vx,vy,vz,wx,wy,wz
1151,504000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,524000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,544000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,564000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,584000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,604000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,624000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,644000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,664000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,684000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,704000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,724000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,744000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,764000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,784000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,804000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,824000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,844000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,864000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,884000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,904000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,924000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,944000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,964000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1151,984000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,4000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,24000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,44000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,64000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,84000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,104000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,124000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,144000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,164000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,184000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,204000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,224000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,244000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,264000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,284000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,304000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,324000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,344000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,364000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,384000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,404000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,424000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,444000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,464000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,484000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,504000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,524000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,544000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,564000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,584000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,604000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,624000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,644000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,664000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,684000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,704000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,724000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,744000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,764000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,784000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,804000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,824000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,844000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,864000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,884000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,904000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,924000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,944000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,964000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1152,984000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,4000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,24000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,44000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,64000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,84000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,104000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,124000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,144000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,164000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,184000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,204000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,224000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,244000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,264000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,284000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,304000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,324000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,344000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,364000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,384000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,404000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,424000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,444000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,464000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,484000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,504000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,524000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,544000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,564000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,584000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,604000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,624000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,644000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,664000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,684000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,704000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,724000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,744000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,764000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,784000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,804000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,824000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,844000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,864000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,884000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,904000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,924000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,944000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,964000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1153,984000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,4000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,24000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,44000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,64000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,84000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,104000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,124000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,144000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,164000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,184000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,204000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,224000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,244000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,264000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,284000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,304000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,324000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,344000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,364000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,384000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,404000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,424000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,444000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,464000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,484000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,504000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,524000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,544000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,564000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,584000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,604000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,624000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,644000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,664000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,684000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,704000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
1154,724000000,-0.348172,-1.76757,0.0549983,5.90497e-09,2.22284e-08,-0.242355,0,0,0,0,0,0
